EARLY_POWER_ESTIMATOR_FILE_FORMAT_VERSION,9
QUARTUS_II_VERSION,23.4.0 Build 79 11/22/2023 SC Pro Edition
PROJECT,"altera_eth_top"
REVISION,"altera_eth_top"
PROJECT_FILE,"C:/gitwork/LL10G_Cyclone10GX_1/altera_eth_top.qpf"
TIME,"Tue Feb 13 16:14:19 2024"
TIME_SECONDS,"1707858859"
FAMILY,"Cyclone 10 GX"
DEVICE,"10CX220"
PACKAGE,"FBGA"
PART,"10CX220YF780I5G"
POWER_THERMAL_SOLVER_MODE,"FIXED_TJ"
POWER_USE_DEVICE_CHARACTERISTICS,"TYPICAL"
POWER_AUTO_COMPUTE_TJ,"ON"
POWER_TJ_VALUE,"25"
POWER_USE_CUSTOM_COOLING_SOLUTION,"Off"
POWER_HPS_PROC_FREQ,"0.0"
MIN_JUNCTION_TEMPERATURE,"-40"
MAX_JUNCTION_TEMPERATURE,"100"
POWER_PRESET_COOLING_SOLUTION,"23 MM HEAT SINK WITH 200 LFPM AIRFLOW"
POWER_BOARD_THERMAL_MODEL,"NONE (CONSERVATIVE)"
POWER_USE_TA_VALUE,"-1.00"
POWER_BOARD_TEMPERATURE,"-1.00"
POWER_OJC_VALUE,"0.40"
POWER_OCS_VALUE,"0.10"
POWER_OSA_VALUE,"2.50"
POWER_OJB_VALUE,"-1.00"
VCCIO,,1F,0.00,1E,0.00,1D,0.00,1C,0.00,2L,1.80,2K,1.80,2J,1.80,2A,1.80,3D,0.00,3C,0.00,3B,1.80,3A,1.80,CSS,0.00,HPS,0.00,
RAIL_VOLTAGES,,VCCP,0.900,VCCPT,1.800,VCCA_PLL,1.800,VCC,0.900,VCCPGM,1.800,VCCBAT,1.800,VCCERAM,0.900,


BLOCK,I/O pad,I/O pad#avg_toggle_rate,0.000000,I/O pad#avg_toggle_rate_ratio,0.000000,I/O pad#drive_strength,Default,I/O pad#fmax,0.000000,I/O pad#input_termination,Off,I/O pad#io_mode,input,I/O pad#io_standard,1.8 V,I/O pad#is_ddr,0,I/O pad#output_ena_static_prob,0.000000,I/O pad#output_load,0,I/O pad#output_termination,Off,I/O pad#output_termination_sp,0.000000,I/O pad#pre_emphasis,-1,I/O pad#slew_rate,-1,I/O pad#tile,IO_48_3V_TILE,I/O pad#vod,-1,COUNT,"2"
BLOCK,I/O pad,I/O pad#avg_toggle_rate,0.000000,I/O pad#avg_toggle_rate_ratio,0.000000,I/O pad#drive_strength,Default,I/O pad#fmax,0.000000,I/O pad#input_termination,Off,I/O pad#io_mode,input,I/O pad#io_standard,1.8 V,I/O pad#is_ddr,0,I/O pad#output_ena_static_prob,0.000000,I/O pad#output_load,0,I/O pad#output_termination,Off,I/O pad#output_termination_sp,0.000000,I/O pad#pre_emphasis,-1,I/O pad#slew_rate,-1,I/O pad#tile,IO_48_LVDS_TILE_EDGE,I/O pad#vod,-1,COUNT,"32"
BLOCK,I/O pad,I/O pad#avg_toggle_rate,0.000000,I/O pad#avg_toggle_rate_ratio,0.000000,I/O pad#drive_strength,Default,I/O pad#fmax,0.000000,I/O pad#input_termination,Off,I/O pad#io_mode,output,I/O pad#io_standard,1.8 V,I/O pad#is_ddr,0,I/O pad#output_ena_static_prob,1.000000,I/O pad#output_load,0,I/O pad#output_termination,Series 50 Ohm without Calibration,I/O pad#output_termination_sp,0.000000,I/O pad#pre_emphasis,-1,I/O pad#slew_rate,1,I/O pad#tile,IO_48_3V_TILE,I/O pad#vod,-1,COUNT,"4"
BLOCK,I/O pad,I/O pad#avg_toggle_rate,0.000000,I/O pad#avg_toggle_rate_ratio,0.000000,I/O pad#drive_strength,Default,I/O pad#fmax,0.000000,I/O pad#input_termination,Off,I/O pad#io_mode,output,I/O pad#io_standard,1.8 V,I/O pad#is_ddr,0,I/O pad#output_ena_static_prob,1.000000,I/O pad#output_load,0,I/O pad#output_termination,Series 50 Ohm without Calibration,I/O pad#output_termination_sp,0.000000,I/O pad#pre_emphasis,-1,I/O pad#slew_rate,1,I/O pad#tile,IO_48_LVDS_TILE_EDGE,I/O pad#vod,-1,COUNT,"12"
BLOCK,I/O pad,I/O pad#avg_toggle_rate,0.000001,I/O pad#avg_toggle_rate_ratio,0.000000,I/O pad#drive_strength,Default,I/O pad#fmax,322.372672,I/O pad#input_termination,Off,I/O pad#io_mode,input,I/O pad#io_standard,1.8 V,I/O pad#is_ddr,0,I/O pad#output_ena_static_prob,0.000000,I/O pad#output_load,0,I/O pad#output_termination,Off,I/O pad#output_termination_sp,0.000000,I/O pad#pre_emphasis,-1,I/O pad#slew_rate,-1,I/O pad#tile,IO_48_LVDS_TILE_EDGE,I/O pad#vod,-1,COUNT,"1"
BLOCK,I/O pad,I/O pad#avg_toggle_rate,1.221109,I/O pad#avg_toggle_rate_ratio,0.125000,I/O pad#drive_strength,Default,I/O pad#fmax,9.768869,I/O pad#input_termination,Off,I/O pad#io_mode,output,I/O pad#io_standard,1.8 V,I/O pad#is_ddr,0,I/O pad#output_ena_static_prob,1.000000,I/O pad#output_load,0,I/O pad#output_termination,Series 50 Ohm without Calibration,I/O pad#output_termination_sp,0.000000,I/O pad#pre_emphasis,-1,I/O pad#slew_rate,1,I/O pad#tile,IO_48_LVDS_TILE_EDGE,I/O pad#vod,-1,COUNT,"1"
BLOCK,I/O pad,I/O pad#avg_toggle_rate,1.253077,I/O pad#avg_toggle_rate_ratio,0.004007,I/O pad#drive_strength,Default,I/O pad#fmax,312.695424,I/O pad#input_termination,Off,I/O pad#io_mode,output,I/O pad#io_standard,1.8 V,I/O pad#is_ddr,0,I/O pad#output_ena_static_prob,1.000000,I/O pad#output_load,0,I/O pad#output_termination,Series 50 Ohm without Calibration,I/O pad#output_termination_sp,0.000000,I/O pad#pre_emphasis,-1,I/O pad#slew_rate,1,I/O pad#tile,IO_48_LVDS_TILE_EDGE,I/O pad#vod,-1,COUNT,"2"
BLOCK,I/O pad,I/O pad#avg_toggle_rate,15.625000,I/O pad#avg_toggle_rate_ratio,0.125000,I/O pad#drive_strength,Default,I/O pad#fmax,125.000000,I/O pad#input_termination,Off,I/O pad#io_mode,output,I/O pad#io_standard,1.8 V,I/O pad#is_ddr,0,I/O pad#output_ena_static_prob,1.000000,I/O pad#output_load,0,I/O pad#output_termination,Series 50 Ohm without Calibration,I/O pad#output_termination_sp,0.000000,I/O pad#pre_emphasis,-1,I/O pad#slew_rate,1,I/O pad#tile,IO_48_LVDS_TILE_EDGE,I/O pad#vod,-1,COUNT,"1"
BLOCK,I/O pad,I/O pad#avg_toggle_rate,19.537738,I/O pad#avg_toggle_rate_ratio,2.000000,I/O pad#drive_strength,Default,I/O pad#fmax,9.768869,I/O pad#input_termination,Off,I/O pad#io_mode,output,I/O pad#io_standard,1.8 V,I/O pad#is_ddr,0,I/O pad#output_ena_static_prob,1.000000,I/O pad#output_load,0,I/O pad#output_termination,Series 50 Ohm without Calibration,I/O pad#output_termination_sp,0.000000,I/O pad#pre_emphasis,-1,I/O pad#slew_rate,1,I/O pad#tile,IO_48_3V_TILE,I/O pad#vod,-1,COUNT,"1"
BLOCK,I/O pad,I/O pad#avg_toggle_rate,250.000000,I/O pad#avg_toggle_rate_ratio,2.000000,I/O pad#drive_strength,Default,I/O pad#fmax,125.000000,I/O pad#input_termination,Differential,I/O pad#io_mode,input,I/O pad#io_standard,LVDS,I/O pad#is_ddr,0,I/O pad#output_ena_static_prob,0.000000,I/O pad#output_load,0,I/O pad#output_termination,Off,I/O pad#output_termination_sp,0.000000,I/O pad#pre_emphasis,-1,I/O pad#slew_rate,-1,I/O pad#tile,IO_48_LVDS_TILE_HPS,I/O pad#vod,-1,COUNT,"2"
BLOCK,I/O pad,I/O pad#avg_toggle_rate,58.630392,I/O pad#avg_toggle_rate_ratio,0.125000,I/O pad#drive_strength,Default,I/O pad#fmax,469.043136,I/O pad#input_termination,Off,I/O pad#io_mode,input,I/O pad#io_standard,1.8 V,I/O pad#is_ddr,0,I/O pad#output_ena_static_prob,0.000000,I/O pad#output_load,0,I/O pad#output_termination,Off,I/O pad#output_termination_sp,0.000000,I/O pad#pre_emphasis,-1,I/O pad#slew_rate,-1,I/O pad#tile,IO_48_LVDS_TILE_EDGE,I/O pad#vod,-1,COUNT,"2"
BLOCK,I/O pad,I/O pad#avg_toggle_rate,58.630392,I/O pad#avg_toggle_rate_ratio,0.125000,I/O pad#drive_strength,Default,I/O pad#fmax,469.043136,I/O pad#input_termination,Off,I/O pad#io_mode,output,I/O pad#io_standard,1.8 V,I/O pad#is_ddr,0,I/O pad#output_ena_static_prob,1.000000,I/O pad#output_load,0,I/O pad#output_termination,Series 50 Ohm without Calibration,I/O pad#output_termination_sp,0.000000,I/O pad#pre_emphasis,-1,I/O pad#slew_rate,1,I/O pad#tile,IO_48_LVDS_TILE_EDGE,I/O pad#vod,-1,COUNT,"20"
BLOCK,cc_dcm_h_b_lpmux,count,189,gclk[8]#count,189,gclk[8]#fanout,41,gclk[8]#power,0.006796,gclk[8]#toggle_rate,250000000,power,0.006796,COUNT,"1"
BLOCK,cc_dcm_h_m_hip,count,3656,gclk__ffthru[6]#count,45,gclk__ffthru[6]#fanout,35,gclk__ffthru[6]#power,0.000486,gclk__ffthru[6]#toggle_rate,19537738,gclk__ffthru[7]#count,3198,gclk__ffthru[7]#fanout,7017,gclk__ffthru[7]#power,0.027124,gclk__ffthru[7]#toggle_rate,312646560,power,0.037340,spclk[2]#count,294,spclk[2]#fanout,779,spclk[2]#power,0.006094,spclk[2]#toggle_rate,644745344,spclk[3]#count,119,spclk[3]#fanout,282,spclk[3]#power,0.003635,spclk[3]#toggle_rate,644745344,COUNT,"1"
BLOCK,cc_dcm_h_t_lpmux_hip,count,380,power,0.008228,spclk[0]#count,91,spclk[0]#fanout,283,spclk[0]#power,0.002841,spclk[0]#toggle_rate,644745344,spclk[1]#count,289,spclk[1]#fanout,776,spclk[1]#power,0.005386,spclk[1]#toggle_rate,644745344,COUNT,"1"
BLOCK,cc_dcm_io_m_1_nonf5,count,1311,gclk__ffthru[5]#count,1311,gclk__ffthru[5]#fanout,2805,gclk__ffthru[5]#power,0.014431,gclk__ffthru[5]#toggle_rate,250000000,power,0.014431,COUNT,"1"
BLOCK,full_alm,clock_rate,0,inputs,0,toggle_rate,0.000000,toggle_percentage,0.000000,routing,0.000000,COUNT,"154"
BLOCK,full_alm,clock_rate,0,inputs,1,toggle_rate,0.004600,toggle_percentage,0.000000,routing,0.000000,COUNT,"1739"
BLOCK,full_alm,clock_rate,0,inputs,2,toggle_rate,0.007469,toggle_percentage,0.000000,routing,0.000000,COUNT,"1205"
BLOCK,full_alm,clock_rate,0,inputs,3,toggle_rate,0.003012,toggle_percentage,0.000000,routing,0.000000,COUNT,"332"
BLOCK,full_alm,clock_rate,0,inputs,4,toggle_rate,0.007339,toggle_percentage,0.000000,routing,0.000000,COUNT,"545"
BLOCK,full_alm,clock_rate,0,inputs,5,toggle_rate,1.000000,toggle_percentage,0.000000,routing,0.000000,COUNT,"1"
BLOCK,full_alm,clock_rate,0,inputs,6,toggle_rate,1.000000,toggle_percentage,0.000000,routing,0.000000,COUNT,"7"
BLOCK,full_alm,clock_rate,0,inputs,7,toggle_rate,1.000000,toggle_percentage,0.000000,routing,0.000000,COUNT,"5"
BLOCK,full_alm,clock_rate,0,inputs,8,toggle_rate,1.000000,toggle_percentage,0.000000,routing,0.000000,COUNT,"1"
BLOCK,full_alm,clock_rate,125000000,inputs,1,toggle_rate,11618646.000000,toggle_percentage,0.092949,routing,0.000514,COUNT,"16"
BLOCK,full_alm,clock_rate,125000000,inputs,2,toggle_rate,12883482.000000,toggle_percentage,0.103068,routing,0.000743,COUNT,"132"
BLOCK,full_alm,clock_rate,125000000,inputs,3,toggle_rate,11821656.000000,toggle_percentage,0.094573,routing,0.000515,COUNT,"254"
BLOCK,full_alm,clock_rate,125000000,inputs,4,toggle_rate,6081076.500000,toggle_percentage,0.048649,routing,0.000377,COUNT,"176"
BLOCK,full_alm,clock_rate,125000000,inputs,5,toggle_rate,4423554.500000,toggle_percentage,0.035388,routing,0.000326,COUNT,"277"
BLOCK,full_alm,clock_rate,125000000,inputs,6,toggle_rate,2981222.000000,toggle_percentage,0.023850,routing,0.000370,COUNT,"521"
BLOCK,full_alm,clock_rate,125000000,inputs,7,toggle_rate,6076658.000000,toggle_percentage,0.048613,routing,0.001768,COUNT,"83"
BLOCK,full_alm,clock_rate,125000000,inputs,8,toggle_rate,4612065.500000,toggle_percentage,0.036897,routing,0.000705,COUNT,"130"
BLOCK,full_alm,clock_rate,156323280,inputs,1,toggle_rate,18188442.000000,toggle_percentage,0.116352,routing,0.000363,COUNT,"98"
BLOCK,full_alm,clock_rate,156323280,inputs,2,toggle_rate,16733457.000000,toggle_percentage,0.107044,routing,0.002887,COUNT,"558"
BLOCK,full_alm,clock_rate,156323280,inputs,3,toggle_rate,17426724.000000,toggle_percentage,0.111479,routing,0.002284,COUNT,"970"
BLOCK,full_alm,clock_rate,156323280,inputs,4,toggle_rate,9673792.000000,toggle_percentage,0.061883,routing,0.001447,COUNT,"764"
BLOCK,full_alm,clock_rate,156323280,inputs,5,toggle_rate,5783281.000000,toggle_percentage,0.036996,routing,0.000840,COUNT,"1499"
BLOCK,full_alm,clock_rate,156323280,inputs,6,toggle_rate,3809158.000000,toggle_percentage,0.024367,routing,0.000765,COUNT,"2467"
BLOCK,full_alm,clock_rate,156323280,inputs,7,toggle_rate,10455892.000000,toggle_percentage,0.066886,routing,0.003557,COUNT,"686"
BLOCK,full_alm,clock_rate,156323280,inputs,8,toggle_rate,7925584.000000,toggle_percentage,0.050700,routing,0.001432,COUNT,"828"
BLOCK,full_alm,clock_rate,16000000,inputs,1,toggle_rate,1000126.875000,toggle_percentage,0.062508,routing,0.000098,COUNT,"2"
BLOCK,full_alm,clock_rate,16000000,inputs,2,toggle_rate,1445049.125000,toggle_percentage,0.090316,routing,0.000115,COUNT,"20"
BLOCK,full_alm,clock_rate,16000000,inputs,3,toggle_rate,1412054.000000,toggle_percentage,0.088253,routing,0.000141,COUNT,"32"
BLOCK,full_alm,clock_rate,16000000,inputs,4,toggle_rate,836790.687500,toggle_percentage,0.052299,routing,0.000114,COUNT,"26"
BLOCK,full_alm,clock_rate,16000000,inputs,5,toggle_rate,1135327.375000,toggle_percentage,0.070958,routing,0.000129,COUNT,"60"
BLOCK,full_alm,clock_rate,16000000,inputs,6,toggle_rate,354825.656250,toggle_percentage,0.022177,routing,0.000059,COUNT,"124"
BLOCK,full_alm,clock_rate,16000000,inputs,7,toggle_rate,726537.187500,toggle_percentage,0.045409,routing,0.000128,COUNT,"19"
BLOCK,full_alm,clock_rate,16000000,inputs,8,toggle_rate,759416.500000,toggle_percentage,0.047464,routing,0.000127,COUNT,"25"
BLOCK,full_alm,clock_rate,312695424,inputs,1,toggle_rate,26646282.000000,toggle_percentage,0.085215,routing,0.000506,COUNT,"49"
BLOCK,full_alm,clock_rate,312695424,inputs,2,toggle_rate,31962004.000000,toggle_percentage,0.102214,routing,0.001525,COUNT,"367"
BLOCK,full_alm,clock_rate,312695424,inputs,3,toggle_rate,32340118.000000,toggle_percentage,0.103424,routing,0.001204,COUNT,"875"
BLOCK,full_alm,clock_rate,312695424,inputs,4,toggle_rate,21352042.000000,toggle_percentage,0.068284,routing,0.000953,COUNT,"574"
BLOCK,full_alm,clock_rate,312695424,inputs,5,toggle_rate,15468092.000000,toggle_percentage,0.049467,routing,0.000912,COUNT,"702"
BLOCK,full_alm,clock_rate,312695424,inputs,6,toggle_rate,8101021.000000,toggle_percentage,0.025907,routing,0.000623,COUNT,"1671"
BLOCK,full_alm,clock_rate,312695424,inputs,7,toggle_rate,17823970.000000,toggle_percentage,0.057001,routing,0.001566,COUNT,"531"
BLOCK,full_alm,clock_rate,312695424,inputs,8,toggle_rate,17345196.000000,toggle_percentage,0.055470,routing,0.001881,COUNT,"468"
BLOCK,full_alm,clock_rate,322372672,inputs,1,toggle_rate,40296580.000000,toggle_percentage,0.125000,routing,0.000000,COUNT,"12"
BLOCK,full_alm,clock_rate,322372672,inputs,2,toggle_rate,31004256.000000,toggle_percentage,0.096175,routing,0.003219,COUNT,"45"
BLOCK,full_alm,clock_rate,322372672,inputs,3,toggle_rate,32337128.000000,toggle_percentage,0.100310,routing,0.000793,COUNT,"83"
BLOCK,full_alm,clock_rate,322372672,inputs,4,toggle_rate,24719748.000000,toggle_percentage,0.076681,routing,0.001170,COUNT,"68"
BLOCK,full_alm,clock_rate,322372672,inputs,5,toggle_rate,13148123.000000,toggle_percentage,0.040785,routing,0.000427,COUNT,"53"
BLOCK,full_alm,clock_rate,322372672,inputs,6,toggle_rate,6392408.500000,toggle_percentage,0.019829,routing,0.000364,COUNT,"234"
BLOCK,full_alm,clock_rate,322372672,inputs,7,toggle_rate,21881192.000000,toggle_percentage,0.067875,routing,0.000856,COUNT,"52"
BLOCK,full_alm,clock_rate,322372672,inputs,8,toggle_rate,14022220.000000,toggle_percentage,0.043497,routing,0.001138,COUNT,"22"
BLOCK,full_alm,clock_rate,469043136,inputs,1,toggle_rate,58630388.000000,toggle_percentage,0.125000,routing,0.000000,COUNT,"3"
BLOCK,full_alm,clock_rate,469043136,inputs,2,toggle_rate,56215484.000000,toggle_percentage,0.119851,routing,0.000664,COUNT,"22"
BLOCK,full_alm,clock_rate,469043136,inputs,3,toggle_rate,53956280.000000,toggle_percentage,0.115035,routing,0.000668,COUNT,"56"
BLOCK,full_alm,clock_rate,469043136,inputs,4,toggle_rate,21337408.000000,toggle_percentage,0.045491,routing,0.002651,COUNT,"16"
BLOCK,full_alm,clock_rate,469043136,inputs,5,toggle_rate,16522174.000000,toggle_percentage,0.035225,routing,0.000872,COUNT,"38"
BLOCK,full_alm,clock_rate,469043136,inputs,6,toggle_rate,7163242.500000,toggle_percentage,0.015272,routing,0.000661,COUNT,"325"
BLOCK,full_alm,clock_rate,469043136,inputs,7,toggle_rate,33663080.000000,toggle_percentage,0.071770,routing,0.000319,COUNT,"7"
BLOCK,full_alm,clock_rate,469043136,inputs,8,toggle_rate,14649898.000000,toggle_percentage,0.031234,routing,0.002557,COUNT,"13"
BLOCK,full_alm,clock_rate,9768869,inputs,2,toggle_rate,1183725.625000,toggle_percentage,0.121173,routing,0.000004,COUNT,"6"
BLOCK,full_alm,clock_rate,9768869,inputs,3,toggle_rate,1205238.875000,toggle_percentage,0.123375,routing,0.000000,COUNT,"12"
BLOCK,full_alm,clock_rate,9768869,inputs,6,toggle_rate,114890.195312,toggle_percentage,0.011761,routing,0.000019,COUNT,"6"
BLOCK,full_lutram_alm,clock_rate,0,inputs,4,toggle_rate,0.000000,toggle_percentage,0.000000,routing,0.000000,COUNT,"2"
BLOCK,full_lutram_alm,clock_rate,156323280,inputs,0,toggle_rate,78161640.000000,toggle_percentage,0.500000,routing,0.025615,COUNT,"2"
BLOCK,full_lutram_alm,clock_rate,156323280,inputs,4,toggle_rate,78161656.000000,toggle_percentage,0.500000,routing,0.027784,COUNT,"22"
BLOCK,full_lutram_alm,clock_rate,156323280,inputs,5,toggle_rate,78161640.000000,toggle_percentage,0.500000,routing,0.025835,COUNT,"8"
BLOCK,io_gpio_reg,io_gpio_ereg#SP#oeb,0,io_gpio_ereg#mode,STATIC_MODE,io_gpio_in_dly_chn#a_rb_ireg_dlychn_sel,DLY_SETTING_0,io_gpio_oe_dly_chn#a_rb_ereg_dlychn_sel,OUTDLY_0,io_gpio_oreg#SP#fr_out_clk,0,io_gpio_oreg#TR#din,0,io_gpio_oreg#mode,COMBI_MODE,io_gpio_out_dly_chn#a_rb_oreg_dlychn_sel,OUTDLY_0,io_gpio_reg#mode,OUT_MODE,COUNT,"41"
BLOCK,io_gpio_reg,io_gpio_in_dly_chn#a_rb_ireg_dlychn_sel,DLY_SETTING_0,io_gpio_ireg#TR#fr_in_clk,0,io_gpio_ireg#TR#ireg_din0,0,io_gpio_ireg#mode,COMBI_MODE,io_gpio_oe_dly_chn#a_rb_ereg_dlychn_sel,OUTDLY_0,io_gpio_out_dly_chn#a_rb_oreg_dlychn_sel,OUTDLY_0,io_gpio_reg#mode,IN_MODE,COUNT,"40"
